time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame,label
1764942862808366800,2.037366943359375,-1.9945164056435227,1.341002520534396,-0.1128211180785205,2.406057367800121,1.2421525014005217,1.0618232515572807,37,32,0
1764942862818297900,2.0472978515625,-1.7630325855851172,1.6418284646272658,-0.122044270709576,2.4122146274965464,1.2521231843349228,1.071817063591755,38,32,0
1764942862828228600,2.057228515625,-1.3141115909993648,1.7202175262093542,-0.0550104921161429,2.165424615478353,1.2620936221508805,1.0818106299391816,38,32,0
1764942862838158800,2.067158935546875,-0.8660429754592478,1.537913916644454,0.0427716449257219,1.7655138243470778,1.2720638148483947,1.0918039505995611,38,33,0
1764942862848089600,2.077089599609375,-0.597419072921574,1.162668983644247,0.2398220978800207,1.3289933607247228,1.2820342526643522,1.1017975169469878,38,33,0
1764942862858020900,2.087020751953125,-0.5052101603016257,0.6277560512572526,0.4510732772488147,0.9234620010645151,1.2920051807171973,1.11179157466851,39,33,0
1764942862867951900,2.096951904296875,-0.4548290495857596,0.1526397081851959,0.4984034028962254,0.6917906452681217,1.3019761087700426,1.1217856323900317,39,34,0
1764942862877882600,2.106882568359375,-0.2804965650305152,-0.2452823360472917,0.4214623846979811,0.5625586983471534,1.311946546586,1.1317791987374584,39,34,0
1764942862887814000,2.11681396484375,0.0115168347924947,-0.5417091683983802,0.3143477620322257,0.6264151786995356,1.321917719757289,1.141773502146028,40,34,0
1764942862897745000,2.126744873046875,0.2102583689391612,-0.7601730556249618,0.2242615954536013,0.8199786091127881,1.3318884026916906,1.1517673141805027,40,35,0
1764942862907675600,2.136675537109375,0.3618143735408782,-0.9346984324038028,0.1906773240260779,1.0202591054906838,1.341858840507648,1.1617608805279294,40,35,0
1764942862917607000,2.14660693359375,0.6128688632488251,-0.9941764572888612,0.1511329112182836,1.1776401099744571,1.351830013678937,1.171755183936499,41,35,0
1764942862927538000,2.156537841796875,0.8985290946528315,-0.9613140521287916,0.1010132735833525,1.3197283516686074,1.3618006966133382,1.1817489959709733,41,35,0
1764942862937468700,2.16646875,1.0216942865505814,-0.8409586569547652,0.035232824085839,1.323749232207644,1.3717713795477398,1.1917428080054475,41,36,0
1764942862947400000,2.17639990234375,0.7825374476462602,-0.6475210744351149,-0.0815990366045385,1.0189734057280977,1.3817423076005848,1.2017368657269696,41,36,0
1764942862957330700,2.18633056640625,0.3899605638340115,-0.4991588974386453,-0.2210807551940903,0.6708990583948478,1.3917127454165423,1.2117304320743962,42,36,0
1764942862967262700,2.1962626953125,0.0157438048377633,-0.4256786506861448,-0.315636084809713,0.5301663126555203,1.4016846539431624,1.221725472544109,42,37,0
1764942862977193500,2.206193359375,-0.1828081980861723,-0.3841039467602968,-0.364446475610137,0.5601570429700945,1.41165509175912,1.2317190388915351,42,37,0
1764942862987124700,2.216124755859375,-0.2426319676689803,-0.2734142055541276,-0.390063330088742,0.5345792747700145,1.4216262649304088,1.241713342300105,43,37,0
1764942862997055700,2.2260556640625,-0.2559915077187121,-0.092843703392148,-0.3413975719233975,0.4366965850551844,1.4315969478648105,1.2517071543345797,43,38,0
1764942863006986500,2.235986572265625,-0.2666394507221877,0.0738806442469358,-0.2713856954012066,0.3875630812450648,1.441567630799212,1.261700966369054,43,38,0
1764942863016917800,2.245917724609375,-0.2707331497766077,0.183477329519391,-0.1878207290185615,0.3771432023576644,1.451538558852057,1.271695024090576,44,38,0
1764942863026848800,2.255848876953125,-0.2621881704017519,0.2553583243817091,-0.1102957825856748,0.3822507948792765,1.461509486904902,1.2816890818120978,44,38,0
1764942863036779500,2.265779541015625,-0.302576587152481,0.2552799984484911,-0.0347869617481715,0.3974048331467211,1.4714799247208596,1.2916826481595245,44,39,0
1764942863046710800,2.275710693359375,-0.3489946394562721,0.1705500434070825,0.0310506567300995,0.3896777116525162,1.4814508527737047,1.3016767058810466,44,39,0
1764942863056641500,2.2856416015625,-0.3771232940927148,0.1088484972536563,0.0199959504234837,0.3930264779058249,1.4914215357081062,1.3116705179155208,45,39,0
1764942863066572500,2.295572509765625,-0.3643805707670748,0.0688531714737415,0.0616537112565943,0.3759190600198973,1.5013922186425075,1.3216643299499955,45,40,0
1764942863076503800,2.30550390625,-0.2346574816584587,-0.0495616110265254,0.1641232617625966,0.2906147484857372,1.5113633918137963,1.3316586333585647,45,40,0
1764942863086434600,2.3154345703125,-0.1165700314164161,-0.2589502113938331,0.093238977186894,0.2988934443446246,1.5213338296297545,1.3416521997059918,46,40,0
1764942863096365600,2.325365478515625,0.059310851624608,-0.4622042545288801,-0.1240169133562594,0.482214417892547,1.5313045125641556,1.351646011740466,46,41,0
1764942863106296800,2.335296875,0.3189953686423599,-0.497357985496521,-0.2617680270272307,0.6462549890918922,1.5412756857354444,1.3616403151490355,46,41,0
1764942863116227600,2.3452275390625,0.3558782614901661,-0.3118640554577112,-0.2653971955761313,0.542534973533936,1.551246123551402,1.3716338814964624,47,41,0
1764942863126158600,2.35515869140625,0.130015203922987,0.0453442855924367,-0.2131306912387721,0.2537415004191099,1.5612170516042472,1.3816279392179842,47,41,0
1764942863136089600,2.365089599609375,-0.0463663221165537,0.302929053851962,-0.0874779842410702,0.3186977333166049,1.5711877345386482,1.391621751252459,47,42,0
1764942863146020600,2.3750205078125,-0.0962383142665028,0.3796960671901702,0.0096110331372125,0.3918204799784016,1.5811584174730502,1.4016155632869334,47,42,0
1764942863155951600,2.38495166015625,-0.0940472339630126,0.3354313935279846,0.0243840430143289,0.3492186758092183,1.5911293455258952,1.4116096210084552,48,42,0
1764942863165882600,2.394882568359375,-0.0420586880505085,0.27510698094666,-0.0261799591209273,0.2795320633946834,1.6011000284602963,1.4216034330429297,48,43,0
1764942863175813600,2.404813720703125,0.0642597062036395,0.2662824539780616,-0.0527459903834154,0.2789584102325719,1.6110709565131416,1.4315974907644515,48,43,0
1764942863185744600,2.41474462890625,0.0905988470748066,0.2794879725098609,-0.0240640172797255,0.2947893396929337,1.6210416394475429,1.4415913027989258,49,43,0
1764942863195675600,2.424675537109375,0.0792490394122898,0.2777414211034774,0.0095082075169775,0.2889828943978098,1.6310123223819444,1.4515851148334002,49,44,0
1764942863205605600,2.434605712890625,0.0019148937106132,0.196017662140727,0.0045600744571536,0.196080047348255,1.6409822699610148,1.461578189806732,49,44,0
1764942863215536600,2.44453662109375,-0.0403928006649017,0.1067787052422761,0.0089744111675303,0.114515546082509,1.650952952895416,1.4715720018412064,50,44,0
1764942863225467600,2.454467529296875,-0.0280871535822749,0.048542204850912,-0.0299321512612979,0.0635701779710535,1.6609236358298176,1.4815658138756806,50,44,0
1764942863235398700,2.464398681640625,0.1049836385190486,-0.0474491489171981,-0.0598837835412006,0.1298424184189207,1.6708945638826624,1.4915598715972025,50,45,0
1764942863245329700,2.47432958984375,0.2532065531753003,-0.056280105626583,-0.0955029309303499,0.2764087890725305,1.680865246817064,1.501553683631677,50,45,0
1764942863255260700,2.4842607421875,0.2146960591256618,0.028711715221405,-0.0849998123581986,0.2326880497489583,1.690836174869909,1.5115477413531988,51,45,0
1764942863265191700,2.494191650390625,0.0836390910647809,0.0666641369968652,-0.0267116548448335,0.1102411775165207,1.7008068578043107,1.5215415533876735,51,46,0
1764942863275122700,2.504122802734375,-0.0396516269087791,-0.01909749917984,-0.0198492582620587,0.0482800066796899,1.7107777858571558,1.5315356111091956,51,46,0
1764942863285053700,2.5140537109375,-0.1291065646454691,-0.1777262186467647,-0.0133626909880433,0.2200765215543771,1.720748468791557,1.5415294231436698,52,46,0
1764942863294984700,2.523984619140625,-0.1160764026805758,-0.3142915748655795,-0.0525245342190377,0.3391338260711783,1.7307191517259586,1.551523235178144,52,47,0
1764942863304915700,2.533915771484375,0.0096785134494304,-0.3398351814448833,-0.0889424673030618,0.351414835572182,1.7406900797788034,1.561517292899666,52,47,0
1764942863314846700,2.5438466796875,0.1830161417484283,-0.2655266671746969,-0.0943522539247292,0.3360084328436708,1.750660762713205,1.5715111049341404,53,47,0
1764942863324777700,2.55377783203125,0.2253390336930751,-0.1288724636286497,-0.0677741623316891,0.268289263794153,1.76063169076605,1.5815051626556622,53,47,0
1764942863334708700,2.563708740234375,0.1312764560304582,0.0347235228568315,-0.0363025722092017,0.1405599790001052,1.7706023737004513,1.591498974690137,53,48,0
1764942863344639700,2.5736396484375,0.0320364757299423,0.1140267766743898,-0.0367479870222974,0.1240115161028897,1.7805730566348532,1.6014927867246114,53,48,0
1764942863354570800,2.58357080078125,-0.0700818364858627,0.0759188720762729,-0.0243982176701538,0.1061621965110221,1.790543984687698,1.6114868444461332,54,48,0
1764942863364501800,2.593501708984375,-0.152057524383068,-0.0138946698397397,-0.0411231698992196,0.1581318047516778,1.8005146676220996,1.6214806564806077,54,49,0
1764942863374432500,2.6034326171875,-0.2855094247564673,-0.0523585482686758,0.0713207123647444,0.2989041538918232,1.8104853505565008,1.631474468515082,54,49,1
1764942863384363800,2.61336376953125,-0.3048246583402156,-0.0904495017319917,0.122365365023259,0.3406940962991143,1.820456278609346,1.6414685262366038,55,49,1
1764942863394294800,2.623294677734375,-0.1472461785785853,-0.1500824249178171,0.1166411147580947,0.2404398490833411,1.8304269615437472,1.6514623382710782,55,50,1
1764942863404225500,2.6332255859375,0.0527050236187875,-0.1393418351948261,0.0912890304292086,0.1747216461312793,1.8403976444781485,1.6614561503055525,55,50,1
1764942863414156800,2.64315673828125,0.158745623844862,-0.0254237795919179,0.0755788721327204,0.1776477063502001,1.8503685725309944,1.6714502080270748,56,50,1
1764942863424087800,2.653087890625,0.147389532572031,0.1447322960615158,0.04512758323499,0.2114417428126977,1.860339500583839,1.6814442657485968,56,50,1
1764942863434018600,2.6630185546875,0.0616658903181552,0.2844587466597557,0.037634533199016,0.2934890435247586,1.8703099383997968,1.6914378320960235,56,51,1
1764942863443949800,2.67294970703125,-0.0584802460193634,0.2695955240488052,0.0346522842515259,0.2780332112634814,1.8802808664526416,1.7014318898175451,56,51,1
1764942863453880800,2.682880859375,-0.1975847653269767,0.1036181953847408,0.0902360873101744,0.2406637100959681,1.8902517945054869,1.7114259475390674,57,51,1
1764942863463811600,2.6928115234375,-0.2316916175901889,-0.1506260302752256,0.1742326774425804,0.3266898109014754,1.9002222323214444,1.721419513886494,57,52,1
1764942863473742800,2.702742919921875,-0.2730501945473254,-0.3366653192371129,0.23210578788165,0.4917042227676318,1.9101934054927332,1.7314138172950635,57,52,1
1764942863483673600,2.712673583984375,-0.2798331326857209,-0.4960714528173208,0.1420372665575705,0.5869991938155775,1.9201638433086912,1.7414073836424908,58,52,1
1764942863493604600,2.7226044921875,0.1883586718201637,-0.571087238574028,-0.0128055868282448,0.6014845021827084,1.9301345262430925,1.751401195676965,58,53,1
1764942863503535900,2.732535888671875,0.2457879474818706,-0.3137929776936769,0.0067516662172973,0.398651894481796,1.9401056994143815,1.7613954990855345,58,53,1
1764942863513466600,2.742466552734375,-0.0210533094227313,0.0350730669468641,0.0704999888326972,0.0815083448986599,1.950076137230339,1.7713890654329614,59,53,1
1764942863523397600,2.752397705078125,0.0191539055421948,0.3086830873340368,0.1453372214184142,0.3417236140994898,1.960047065283184,1.7813831231544832,59,53,1
1764942863533329000,2.762328857421875,0.138088620263338,0.4382552236646413,0.1481456755684222,0.4827869605790957,1.9700179933360291,1.7913771808760053,59,54,1
1764942863543259600,2.772259765625,0.0587174157761037,0.4018488622874021,0.0860379689000546,0.4151298292456831,1.9799886762704304,1.8013709929104795,59,54,1
1764942863553190700,2.782190673828125,-0.1190206394389271,0.1864168901026248,-0.0025343407832086,0.2211867817280015,1.989959359204832,1.8113648049449536,60,54,1
1764942863563122000,2.792121826171875,-0.2215311658427119,-0.0452495930463075,-0.0701779720704071,0.236745709305158,1.9999302872576772,1.8213588626664765,60,55,1
1764942863573051600,2.8020517578125,-0.2453663610689342,-0.2654045020997524,-0.0490270383589435,0.3647572499201042,2.0098999897183036,1.83135169195276,60,55,1
1764942863582982700,2.811982666015625,-0.2218238651789724,-0.4233399786055087,-0.081274983148789,0.484797058091824,2.019870672652705,1.8413455039872344,61,55,1
1764942863592913700,2.82191357421875,-0.0795803171932697,-0.4466454508692026,-0.0550036833494436,0.4570017405314125,2.0298413555871067,1.851339316021709,61,56,1
1764942863602844700,2.8318447265625,0.1827919776037335,-0.2983230213612318,-0.0125671840956434,0.3500963671140726,2.039812283639952,1.861333373743231,61,56,1
1764942863612775700,2.841775634765625,0.281352889598906,-0.0631277795642614,-0.0035079076562542,0.2883693299477129,2.049782966574353,1.8713271857777056,61,56,1
1764942863622706700,2.851706787109375,0.273145033223927,0.1278729311972856,-0.0479059938731836,0.3053762923949131,2.0597538946271983,1.8813212434992272,62,56,1
1764942863632637700,2.8616376953125,0.1378513043761253,0.2453407882362604,-0.0279099840841954,0.2827968382110535,2.0697245775616,1.8913150555337015,62,57,1
1764942863642568700,2.871568603515625,0.0900958659887313,0.2589221543431282,-0.039445642308169,0.2769727527664953,2.079695260496001,1.901308867568176,62,57,1
1764942863652499700,2.881499755859375,0.0789540019884705,0.264981892773509,-0.0274651355266803,0.2778551269948527,2.089666188548846,1.9113029252896976,63,57,1
1764942863662430700,2.8914306640625,0.0841504015877842,0.244498492193222,-0.0354008969620103,0.2609866400371085,2.099636871483247,1.921296737324172,63,58,1
1764942863672361700,2.90136181640625,0.0133130705595016,0.1940197663217782,-0.079710738639906,0.2101778043129176,2.1096077995360925,1.931290795045694,63,58,1
1764942863682292700,2.911292724609375,-0.0258802911877632,0.1643728160768747,-0.101531580102723,0.194927868441537,2.1195784824704944,1.9412846070801688,64,58,1
1764942863692223700,2.9212236328125,0.0612567249953746,0.1791267330944538,-0.1048722323001362,0.2164184788179243,2.1295491654048955,1.951278419114643,64,59,1
1764942863702154800,2.93115478515625,-0.2597803786076605,0.2542062317371368,-0.0275923832021188,0.3645106212091863,2.1395200934577407,1.9612724768361651,64,59,1
1764942863712085800,2.941085693359375,-0.2398819383084774,0.263603590157628,-0.1682904827109538,0.3941470330241098,2.149490776392142,1.9712662888706391,64,59,1
1764942863722016500,2.9510166015625,-0.0712171241261064,0.2683744578212499,-0.1597935985278338,0.3203603010831985,2.1594614593265433,1.9812601009051136,65,59,1
1764942863731947800,2.96094775390625,-0.0087035309374332,0.2066863556712865,-0.1680151181019842,0.2665034352166592,2.169432387379388,1.9912541586266357,65,60,1
1764942863741878800,2.970878662109375,-0.0234172620750963,0.120509124431014,-0.110483149250783,0.1651585405075806,2.1794030703137897,2.00124797066111,65,60,1
1764942863751809500,2.9808095703125,-0.0275929403245449,0.048717561417818,-0.0613765885153785,0.0830774142835395,2.1893737532481916,2.011241782695585,66,60,1
1764942863761740800,2.99074072265625,-0.0374456412971019,-0.0227338098555803,-0.0113374733373289,0.0452497565117818,2.1993446813010364,2.0212358404171065,66,61,1
1764942863771671800,3.000671875,0.0095662852466106,-0.1188391453921794,0.0250270262261386,0.1218220354972239,2.2093156093538817,2.0312298981386285,66,61,1
1764942863781602600,3.0106025390625,0.0322621011793613,-0.1344692607223987,0.1007598650778643,0.17110048410874,2.219286047169839,2.0412234644860554,67,61,1
1764942863791533800,3.020533935546875,-0.206872964284569,-0.1445762287169694,0.1049826064725872,0.2733496971347949,2.229257220341128,2.0512177678946246,67,62,1
1764942863801464800,3.03046484375,-0.0363539005376398,-0.1376274324923753,0.025412493296212,0.1445984476897105,2.239227903275529,2.061211579929099,67,62,1
1764942863811395600,3.0403955078125,0.2271662491202354,-0.033836803150177,0.0470549528346862,0.2344431755736456,2.249198341091487,2.071205146276526,67,62,1
1764942863821326800,3.050326904296875,0.228423117313534,0.0848123726278543,0.0198310079360264,0.2444658011864998,2.259169514262776,2.081199449685095,68,62,1
1764942863831257600,3.060257568359375,0.1168552780985832,0.195312728741765,0.0181694336826447,0.2283250891785647,2.2691399520787336,2.0911930160325225,68,63,1
1764942863841188600,3.070188720703125,0.1202702011086046,0.2872843254745006,0.1114581591622438,0.3307871312216953,2.279110880131579,2.101187073754044,68,63,1
1764942863851119900,3.080119873046875,0.1085968605801463,0.3523281677931547,0.2092195822096429,0.42391184169391,2.2890818081844237,2.111181131475566,69,63,1
1764942863861050600,3.090050537109375,0.0245195242285728,0.3964887965589762,0.1523621881517581,0.42546305273616,2.2990522460003815,2.121174697822993,69,64,1
1764942863870981600,3.099981689453125,0.1038109414778649,0.2260048041254282,0.0398443319027079,0.2518778550072773,2.3090231740532268,2.1311687555445147,69,64,1
1764942863880913000,3.109912841796875,0.1249953299343585,0.0775993725091218,-0.134394167925883,0.1992668750487622,2.3189941021060716,2.141162813266037,70,64,1
1764942863890843600,3.11984375,-0.2219594742573797,0.242521639162302,-0.1232668347744736,0.3511089093570534,2.328964785040473,2.151156625300511,70,65,1
1764942863900774700,3.129774658203125,-0.2829344597019255,0.3117974199622869,0.0556917569451499,0.4247012024630927,2.3389354679748746,2.161150437334986,70,65,1
1764942863910705700,3.13970556640625,-0.0288509775616228,0.2558352942436933,0.2174339413906447,0.336989013998511,2.348906150909276,2.17114424936946,70,65,1
1764942863920636700,3.14963671875,0.0564578002810478,0.2742044791489839,0.1151114118396304,0.3026982271729605,2.358877078962121,2.181138307090982,71,65,1
1764942863930567000,3.15956689453125,-0.0118006201699376,0.2285848837465047,-0.0214816178373992,0.2298951143863442,2.368847026541191,2.191131382064314,71,66,1
1764942863940497700,3.16949755859375,-0.017244710920006,0.1220358956068754,-0.1000814360933378,0.158765341689525,2.37881746435715,2.201124948411741,71,66,1
1764942863950428700,3.1794287109375,0.0678827190063893,0.089059508678317,-0.1197286324446555,0.16393475852543,2.388788392409994,2.211119006133263,72,66,1
1764942863960359200,3.189359130859375,0.1219957097269594,0.0931014775454998,-0.1379279132762923,0.206336975779166,2.398758585107508,2.2211123267936417,72,67,1
1764942863970290200,3.199290283203125,0.0960287631690502,0.0723912824720144,-0.1310061603222508,0.1778331666931109,2.4087295131603534,2.2311063845151637,72,67,1
1764942863980221200,3.20922119140625,0.0858570593751966,0.0686491733342409,-0.0853135179498698,0.1391493441918194,2.4187001960947545,2.241100196549638,73,67,1
1764942863990152200,3.219152099609375,0.0624492957808077,0.0710106417685747,-0.0239606391036417,0.0975527447802398,2.4286708790291565,2.2510940085841127,73,68,1
1764942864000083200,3.229083251953125,0.0102786712996661,0.0133668465733528,-0.0616363491298398,0.0639011987763738,2.4386418070820013,2.2610880663056347,73,68,1
1764942864010014200,3.23901416015625,-0.0165339323021471,-0.0441138670146465,-0.0871127311252523,0.0990355093108446,2.448612490016403,2.2710818783401088,73,68,1
1764942864019945200,3.2489453125,0.0339024157322943,-0.0274725288152694,-0.0671780139362905,0.0801061744712326,2.4585834180692476,2.2810759360616313,74,68,1
1764942864029876200,3.258876220703125,0.0831856482088565,-0.0559428364962339,-0.0618420140700414,0.1177874684650756,2.468554101003649,2.2910697480961053,74,69,1
1764942864039807000,3.268806884765625,0.0974855378486216,-0.1339934599041938,-0.0149279972261399,0.1663746449670606,2.478524538819607,2.3010633144435317,74,69,1
1764942864049738200,3.27873828125,0.0838322755493223,-0.1580792688906192,-0.0159011976313602,0.1796378405650707,2.4884957119908955,2.311057617852102,75,69,1
1764942864059669200,3.288669189453125,0.0469173801280558,-0.1121872862875461,0.0083139333982253,0.1218866245787225,2.498466394925297,2.321051429886576,75,70,1
1764942864069600000,3.29860009765625,0.1904337245285511,-0.0059931029349565,0.0406724167573032,0.194820856700418,2.5084370778596985,2.331045241921051,75,70,1
1764942864079531300,3.30853125,0.3332277460038662,0.1470581086605787,0.0129018616933957,0.3644629968389098,2.518408005912544,2.3410392996425724,76,70,1
1764942864089462300,3.318462158203125,0.0884789323113858,0.2104787336915731,-0.0293456771598313,0.2301977140793105,2.5283786888469453,2.351033111677047,76,71,1
1764942864099393000,3.32839306640625,-0.1842762248121202,0.1301215869069099,-0.0822468877877108,0.240112275739796,2.5383493717813463,2.3610269237115213,76,71,1
1764942864109324300,3.33832421875,-0.2323720010697841,0.0294330152332782,-0.1087061661735177,0.2582248629219165,2.5483202998341916,2.371020981433043,76,71,1
1764942864119255000,3.348255126953125,-0.2537441671833396,-0.1299450612962245,-0.1010960290965158,0.3024768229698429,2.5582909827685927,2.3810147934675174,77,71,1
1764942864129186000,3.35818603515625,-0.2174807214081287,-0.2119675109446048,-0.1498264591290615,0.3386385355144975,2.568261665702994,2.391008605501992,77,72,1
1764942864139117300,3.368117431640625,-0.0318950214326381,-0.1885842972695827,-0.1594059143844992,0.2489810737980079,2.578232838874283,2.401002908910561,77,72,1
1764942864149048000,3.378048095703125,0.1777225653849542,-0.1253589025497436,-0.1776805163415148,0.2808389762530706,2.588203276690241,2.4109964752579884,78,72,1
1764942864158979000,3.38797900390625,0.2708684665940701,-0.0228746796309947,-0.1513216569897253,0.3111128750748827,2.5981739596246425,2.4209902872924625,78,73,1
1764942864168910300,3.397910400390625,0.1697239678464829,0.0553805264383554,-0.1588999376237392,0.2390029668162542,2.608145132795931,2.430984590701033,78,73,1
1764942864178841000,3.407841064453125,0.1503974822163581,0.1534597923964261,-0.1487717259117402,0.2613471579530412,2.618115570611889,2.440978157048459,79,73,1
1764942864188772000,3.417772216796875,0.149297412019968,0.2393944470524787,-0.0543460779572371,0.2873202302392858,2.6280864986647337,2.4509722147699806,79,74,1
1764942864198703400,3.427703369140625,0.1484986628577113,0.2377016716599464,-0.0361169705262058,0.2825922382876996,2.638057426717579,2.460966272491503,79,74,1
1764942864208634000,3.437634033203125,0.0098654143236577,0.204654557582736,-0.0128012691294425,0.2052917115484384,2.648027864533537,2.47095983883893,79,74,1
1764942864218565000,3.447565185546875,-0.1983234548650682,0.0723030196666717,0.0578159551580436,0.2188666353590075,2.657998792586382,2.480953896560452,80,74,1
1764942864228496100,3.45749609375,-0.2443839259028434,-0.1140378825902938,0.1486646853406913,0.3079437133191889,2.6679694755207835,2.490947708594926,80,75,1
1764942864238427100,3.46742724609375,-0.1473252351641654,-0.1375152042895555,0.1113790934435091,0.2302617180151159,2.6779404035736283,2.500941766316448,80,75,1
1764942864248358100,3.477358154296875,0.1843850920140743,0.0085468790709972,0.09562633811431,0.2078829185865092,2.68791108650803,2.510935578350922,81,75,1
1764942864258289200,3.4872890625,0.3717584060586988,0.1317033031404018,-0.0858590869355015,0.4036357954180909,2.697881769442431,2.5209293903853967,81,76,1
1764942864268220200,3.49722021484375,0.1033574986219406,0.4447399095088243,-0.2681926715135574,0.5295315558915074,2.707852697495276,2.5309234481069187,81,76,1
1764942864278151200,3.507151123046875,-0.3413362336575984,0.5217518375188112,-0.1143041323110461,0.6338776214895046,2.7178233804296776,2.540917260141393,82,76,1
1764942864288082200,3.517082275390625,-0.2225822823308408,0.2402367430955171,0.0775202793909236,0.3365500837284021,2.7277943084825225,2.550911317862915,82,77,1
1764942864298012200,3.52701220703125,-0.0363420639693737,0.1963245361328124,0.0679265855475794,0.2108982933204312,2.73776401094315,2.5609041471491993,82,77,1
1764942864307943200,3.536943115234375,-0.2164998936772346,0.2826917369872331,-0.0986609657030087,0.369487223428041,2.7477346938775504,2.570897959183674,82,77,1
1764942864317874200,3.546874267578125,-0.336556159774214,0.0556488219857215,-0.1930325088500976,0.3919545758673163,2.7577056219303957,2.580892016905195,83,77,1
1764942864327805200,3.55680517578125,-0.2500269002258777,-0.2166582991093397,-0.1491868551844265,0.3629200837227559,2.7676763048647977,2.59088582893967,83,78,1
