time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame,label
1764940268999167200,3.260167236328125,0.1712678362876177,-0.0244616565614938,-0.3442787168502807,0.3853036195838945,1.7944601029746985,1.5960298984382466,54,50,0
1764940269009098000,3.270097900390625,0.1708779601871967,-0.002133504897356,-0.4408440711140632,0.4728079146517172,1.8043775453108153,1.6059558452934877,54,51,0
1764940269019028200,3.2800283203125,0.0858335323691368,0.0254600199490785,-0.5289936984058469,0.5365164870233413,1.8142947438313568,1.615881548124074,54,51,0
1764940269028959000,3.289958984375,-0.0139545833334326,0.0331277780979871,-0.5857880371648818,0.5868899424621317,1.824212186167474,1.6258074949793155,55,51,0
1764940269038889200,3.29988916015625,-0.0779904176533222,0.0148655606985092,-0.5135550139945,0.5196558885835045,1.8341291408724405,1.6357329537852472,55,52,0
1764940269048820200,3.3098203125,-0.1165302839279174,-0.0161515088558197,-0.3856439427439123,0.4031890733709317,1.8440470708397072,1.645659388689798,55,52,0
1764940269058750200,3.319750244140625,-0.1146660974912345,-0.0642652591615915,-0.2458974722709506,0.2788259391057774,1.853963781729099,1.655584603471075,56,52,0
1764940269068681200,3.32968115234375,-0.0595361848130822,-0.0622282003760337,-0.1832538960270583,0.2024818427248062,1.863881467880791,1.6655107943509708,56,53,0
1764940269078612000,3.339612060546875,-0.0180744397424161,-0.0302864171922206,-0.1057226203180849,0.1114505490577117,1.8737991540324828,1.6754369852308666,56,53,0
1764940269088542200,3.349542236328125,0.0305460910417139,0.0282464357972145,-0.0630071488592773,0.0755038119603902,1.8837161087374497,1.6853624440367987,57,53,0
1764940269098473000,3.359472900390625,0.094419574406743,0.1062853687673807,-0.0375228712517768,0.1470360551434443,1.8936335510735665,1.6952883908920398,57,54,0
1764940269108403200,3.3694033203125,0.1419900116160511,0.1425672269821166,-0.0716265086445957,0.2135812125368498,1.9035507495941075,1.705214093722626,57,54,0
1764940269118334000,3.379333984375,0.1492168941296636,0.1746551406383514,-0.0932899127896875,0.2479377088573116,1.913468191930225,1.7151400405778676,57,54,0
1764940269128264200,3.38926416015625,0.0993874259471893,0.1524701968371868,-0.133849009932205,0.2259216209657898,1.9233851466351912,1.725065499383799,58,54,0
1764940269138195000,3.39919482421875,-0.0057790217928588,0.0822486596196889,-0.1792738864801824,0.1973255317383614,1.9333025889713085,1.7349914462390408,58,55,0
1764940269148125200,3.409125244140625,-0.1084951537713408,0.0113841483235359,-0.1475133781474083,0.1834693270205661,1.94321978749185,1.744917149069627,58,55,0
1764940269158056200,3.41905615234375,-0.0905734203726053,-0.0324701909720897,-0.1353495506882667,0.1660643208256136,1.953137473643542,1.754843339949523,59,55,0
1764940269167986200,3.428986083984375,-0.0399149540200829,-0.0468570282429456,-0.0667054919205605,0.0907656724899314,1.9630541845329337,1.7647685547308,59,56,0
1764940269177917200,3.438917236328125,-0.013901684102416,-0.0212397719055414,0.000798164640367,0.0253972793479129,1.9729721145002008,1.7746949896353508,59,56,0
1764940269187847200,3.44884716796875,0.0347936654835939,0.008258125257492,0.02518675596565,0.0437397812823277,1.982888825389592,1.7846202044166275,59,56,0
1764940269197778200,3.458778076171875,0.1099240175306797,0.0176461313277482,0.0529760225798934,0.1232928811785444,1.992806511541284,1.794546395296524,60,57,0
1764940269207709200,3.468709228515625,0.0681178429365158,-0.0170119250774383,0.0181380795631557,0.0725150746493691,2.0027244415085512,1.8044728302010744,60,57,0
1764940269217639200,3.47863916015625,-0.0161149762377142,-0.0591834258526563,-0.0499524369750171,0.0791050966407475,2.0126411523979426,1.8143980449823511,60,57,0
1764940269227570200,3.488570068359375,-0.1071446159452199,-0.0581979219466447,-0.1098074784789234,0.1640873217980464,2.0225588385496347,1.8243242358622476,61,58,0
1764940269237500200,3.498500244140625,-0.1512701733976602,-0.0824631791532039,-0.1091539099410176,0.2039544491577062,2.032475793254601,1.8342496946681792,61,58,0
1764940269247431000,3.508430908203125,-0.0950122796028852,-0.1022825628668069,-0.0539398991759866,0.1496615136401297,2.0423932355907177,1.8441756415234205,61,58,0
1764940269257361200,3.518361083984375,0.0061386488854885,-0.0764922880500554,-0.0208186969492584,0.0795120826285981,2.0523101902956844,1.8541011003293524,62,59,0
1764940269267292200,3.528292236328125,0.1222358020931482,-0.0434089336156845,0.0131792881119996,0.1303825926500362,2.062228120262952,1.8640275352339029,62,59,0
1764940269277222100,3.53822216796875,0.1844780309945344,0.0422287839204072,0.0260028946541249,0.1910276541273811,2.072144831152343,1.87395275001518,62,59,0
1764940269287153200,3.548153076171875,0.1420782744213938,0.0876864667594432,0.0096543288562446,0.1672374317579062,2.0820625173040352,1.883878940895076,62,59,0
1764940269297083100,3.558083251953125,0.0341857627183198,0.1014922892719507,0.0167265322647988,0.1083933947982991,2.0919794720090015,1.8938043997010077,63,60,0
1764940269307014100,3.56801416015625,-0.0629851562231779,0.0904413184255361,0.0307018661253154,0.1144087696227178,2.1018971581606936,1.9037305905809032,63,60,0
1764940269316945200,3.577945068359375,-0.0933574981331825,0.0419973132520914,0.0209749104242771,0.1044956632850756,2.111814844312386,1.9136567814607996,63,60,0
1764940269326875100,3.587875244140625,-0.1176391219526529,0.0101397012203931,0.0486120552167296,0.1276906749415334,2.1217317990173523,1.9235822402667313,64,61,0
1764940269336806100,3.59780615234375,-0.0527817421168088,-0.0047194297373294,0.0803582427632063,0.0962581554878405,2.131649485169044,1.933508431146627,64,61,0
1764940269346736000,3.607736083984375,0.0430763406604528,-0.0247878197759389,0.109938338316977,0.1206500947609984,2.1415661960584353,1.943433645927904,64,61,0
1764940269356667100,3.617667236328125,0.1401829621940851,-0.0260199919193983,0.1206446604441851,0.1867710817088303,2.1514841260257027,1.953360080832455,65,62,0
1764940269366597000,3.62759716796875,0.1621826125562191,-0.0272112475305795,0.0995483886625617,0.1922330187377901,2.161400836915094,1.963285295613732,65,62,0
1764940269376528400,3.6375283203125,0.1360474698245525,-0.0094984807074069,0.0985479794483631,0.1682582522040643,2.1713187668823615,1.9732117305182828,65,62,0
1764940269386458000,3.6474580078125,0.086271339264512,0.0444675027579069,0.106714553964883,0.1442501258506935,2.181235233956177,1.9831367012749048,65,63,0
1764940269396389400,3.657389404296875,0.0643497225746512,0.0678261665135622,0.0934538711797446,0.1321926688505846,2.19115340773902,1.9930633802041104,66,63,0
1764940269406319400,3.6673193359375,0.0487611082985997,0.0833791249543428,0.0716892716825008,0.1202874716461655,2.201070118628411,2.0029885949853874,66,63,0
1764940269416250400,3.67725048828125,0.050860418665409,0.0808697724819183,0.0719381318770348,0.1195901212728524,2.210988048595678,2.012915029889938,66,64,0
1764940269426180600,3.6871806640625,-0.0134387427657842,0.0363578460603952,0.0348722836777567,0.0521398978343671,2.2209050033006443,2.02284048869587,67,64,0
1764940269436111400,3.697111328125,-0.0617661358222365,-0.0092617493420839,0.0222667768657207,0.0663072008704511,2.230822445636762,2.0327664355511113,67,64,0
1764940269446041600,3.70704150390625,-0.0741582921445369,-0.0684422525852918,0.0235173614487051,0.1036188232043406,2.240739400341728,2.0426918943570427,67,65,0
1764940269455972400,3.716972412109375,0.015984920117259,-0.0650081864833831,0.0469992131926119,0.0817955256828761,2.25065708649342,2.0526180852369387,68,65,0
1764940269465903600,3.726903564453125,0.0786442053869366,-0.0396323376864194,0.0409941275589168,0.0971398565252687,2.2605750164606877,2.06254452014149,68,65,0
1764940269475833300,3.736833251953125,0.123038058386743,0.0031400515913963,0.0841470405869185,0.1490937563250477,2.270491483534504,2.072469490898112,68,65,0
1764940269485764600,3.7467646484375,0.1354991882920265,0.0453828640371561,0.1076619908828288,0.1789154511406641,2.280409657317346,2.082396169827317,68,66,0
1764940269495694300,3.7566943359375,0.0921700419142842,0.0749719466149806,0.1338312550798058,0.1789606499819344,2.2903261243911626,2.0923211405839393,69,66,0
1764940269505625600,3.76662548828125,0.1817889380410313,0.1122054064661264,0.1458995862752199,0.2586966573220359,2.3002440543584295,2.10224757548849,69,66,0
1764940269515555300,3.776555419921875,0.2579597390517592,0.0865431419432163,0.1890424893658608,0.3313155673594239,2.310160765247821,2.112172790269767,69,67,0
1764940269525486600,3.786486572265625,0.0562032409980893,0.048394905334711,0.1724172255184501,0.1876927564306226,2.320078695215088,2.122099225174318,70,67,0
1764940269535416300,3.796416259765625,-0.0992334044292569,0.0348357510596513,0.0391398049291223,0.1122173000762369,2.329995162288904,2.1320241959309403,70,67,0
1764940269545347300,3.806347412109375,-0.1356912037327885,-0.0113695352762937,0.0163418437961488,0.1371438112402806,2.3399130922561717,2.141950630835491,70,68,0
1764940269555277600,3.816277587890625,-0.1261573594510555,-0.0365332026273012,0.1132213055104017,0.173405358219837,2.349830046961138,2.151876089641423,70,68,0
1764940269565208300,3.826208251953125,0.0447536262229084,0.0062082069903612,0.2000641610525548,0.2051026509623841,2.3597474892972548,2.161802036496664,71,68,0
1764940269575139600,3.8361396484375,0.2153270505055785,0.0281318695068359,0.2134562881976366,0.3045007844530028,2.369665663080097,2.1717287154258695,71,69,0
1764940269585069300,3.8460693359375,0.2008992967024445,0.0172995098471641,0.191563532276079,0.2781301626119995,2.3795821301539135,2.181653686182492,71,69,0
1764940269595000600,3.85600048828125,0.0788660314440727,-0.0016255553752183,0.1472553117331117,0.1670527466988534,2.3895000601211804,2.1915801210870423,72,69,0
1764940269604930300,3.865930419921875,-0.0321007731378078,-0.0280722482740879,0.0959309288177639,0.1049821597370044,2.3994167710105723,2.20150533586832,72,70,0
1764940269614861600,3.875861572265625,-0.0596872837215661,-0.0563034865021705,0.0925745310619473,0.1237040752428887,2.409334700977839,2.21143177077287,72,70,0
1764940269624791300,3.885791259765625,-0.0394613650336861,-0.0476987397640943,0.088347999408096,0.1078783486377945,2.4192511680516553,2.221356741529492,73,70,0
1764940269634722600,3.89572265625,0.0064814709737896,-0.0103068744808435,0.0943876448985189,0.0951696833925428,2.4291693418344975,2.2312834204586975,73,70,0
1764940269644652300,3.90565234375,0.0398328286945819,0.0423807596117258,0.1015802598163485,0.1170526898940629,2.4390858089083136,2.24120839121532,73,71,0
1764940269654583600,3.91558349609375,0.0394166491091251,0.1120464165121316,0.0805599028151482,0.1435199276121197,2.449003738875581,2.2511348261198707,73,71,0
1764940269664513500,3.925513427734375,0.0649742842137813,0.1368552790760994,0.0798219439294189,0.1712383361071976,2.4589204497649724,2.261060040901148,74,71,0
1764940269674444500,3.935444580078125,0.0120838210254907,0.1561386562168598,0.0717684743985533,0.1722672708708146,2.4688383797322393,2.2709864758056986,74,72,0
1764940269684374500,3.94537451171875,-0.0310740604385733,0.1418330674886703,0.00625007337071,0.1453316196927739,2.478755090621631,2.2809116905869757,74,72,0
1764940269694305500,3.955305419921875,-0.0310959800094366,0.0893465089261531,-0.0261279092732816,0.0981449248460218,2.488672776773323,2.2908378814668717,75,72,0
1764940269704236500,3.965236572265625,0.0053378538966178,0.0805225664794445,-0.0529103369325399,0.0964980836647707,2.4985907067405906,2.3007643163714224,75,73,0
1764940269714166500,3.97516650390625,0.0679082918390631,0.0557283169627189,-0.0533919829696416,0.1028002201234371,2.508507417629981,2.310689531152699,75,73,0
1764940269724097500,3.98509765625,0.0779670367777347,0.0076537296235561,-0.0551632304258644,0.0958145103419526,2.5184253475972485,2.3206159660572494,76,73,0
1764940269734027300,3.99502734375,0.1026543187886476,-0.0085077161043882,-0.0409383787836879,0.1108433185027896,2.528341814671065,2.330540936813872,76,74,0
1764940269743958500,4.00495849609375,0.1247775955304503,-0.0019914660781621,0.0207058111593127,0.1264995845813978,2.5382597446383324,2.3404673717184235,76,74,0
1764940269753888300,4.01488818359375,0.1404410286083817,-0.000617255115509,0.0507958289965987,0.1493461742526724,2.548176211712148,2.350392342475045,76,74,0
1764940269763819500,4.024819580078125,0.0480611433357,0.0302209507405757,-0.002902881834656,0.0568472170413379,2.5580943854949907,2.3603190214042504,77,75,0
1764940269773749500,4.03474951171875,0.0163663206502795,0.0633855537176132,-0.0090296210866421,0.0660841806235389,2.5680110963843816,2.3702442361855276,77,75,0
1764940269783680500,4.044680419921875,0.0426242129787802,0.097265611487627,-0.0275219209149479,0.1097035953876219,2.5779287825360737,2.3801704270654236,77,75,0
1764940269793610500,4.054610595703125,0.0352165670707821,0.0639572161257266,-0.0593260491937398,0.0940760979406662,2.587845737241041,2.3900958858713555,78,75,0
1764940269803541500,4.06454150390625,0.0096051559522748,0.0655260728776454,-0.09800137841627,0.1182801564892563,2.597763423392733,2.4000220767512515,78,76,0
1764940269813471500,4.074471435546875,-0.0095952190801501,0.097940734270215,-0.1067407113194465,0.145182764512756,2.607680134282124,2.4099472915325286,78,76,0
1764940269823402500,4.084402587890625,0.0572433977007865,0.0712339291304349,-0.1144279048211872,0.1464405157101575,2.617598064249391,2.4198737264370793,79,76,0
1764940269833333500,4.09433349609375,0.1153936811134219,0.0548801757007837,-0.0273601544819772,0.130675603611128,2.6275157504010833,2.429799917316975,79,77,0
1764940269843263500,4.104263427734375,0.1451467220813035,0.0094213238179683,0.0226513922691345,0.1472053594308318,2.637432461290474,2.4397251320982516,79,77,0
1764940269853194500,4.114194580078125,0.1384682672306895,0.0187403563052415,0.0558504089724272,0.1504790024113146,2.647350391257742,2.449651567002803,79,77,0
1764940269863124500,4.12412451171875,0.1487856631055474,0.069857380080223,0.0374250369004905,0.1685759783730566,2.6572671021471335,2.45957678178408,80,78,0
1764940269873055500,4.134055419921875,0.1355123400345444,0.0900830065071582,0.0293766819361597,0.1653527496130166,2.667184788298825,2.469502972663976,80,78,0
1764940269882985500,4.1439853515625,0.1081397644624114,0.0636345600426197,-0.0140408003121614,0.1262565244381833,2.6771014991882165,2.4794281874452526,80,78,0
1764940269892916500,4.15391650390625,0.0874734085306525,0.0747328771620988,-0.0051963995993137,0.1151677155182454,2.6870194291554834,2.4893546223498033,81,79,0
1764940269902846500,4.163846435546875,0.0937605259761214,0.0649707770824432,-0.010180910013616,0.1145246219584278,2.6969361400448753,2.499279837131081,81,79,0
1764940269912777500,4.173777587890625,0.1084764490708708,0.0249345347702503,-0.0239749690230935,0.1138581141899528,2.7068540700121426,2.5092062720356316,81,79,0
1764940269922707500,4.18370751953125,0.1110533138215541,0.0237543850749731,-0.0077241645112633,0.1138278175071267,2.7167707809015336,2.5191314868169083,82,80,0
1764940269932638500,4.193638427734375,0.1004816509246826,-6.4297407865e-06,-0.0192411454342305,0.1023073012619947,2.7266884670532257,2.5290576776968043,82,80,0
1764940269942568400,4.203568359375,0.0979851579338312,-0.0213964237719774,-0.002233677336201,0.100318928622619,2.7366051779426166,2.538982892478081,82,80,0
1764940269952499500,4.21349951171875,0.1025894368588924,-0.0198725752055645,-0.0218802617661654,0.1067626229318173,2.7465231079098835,2.5489093273826313,82,80,0
1764940269962430500,4.223430419921875,0.1125973283931612,-0.0054074120014905,-0.0338483474574983,0.1176992314819208,2.756440794061576,2.5588355182625273,83,81,0
1764940269972360400,4.2333603515625,0.1019406175613403,-0.0020668694019317,-0.0380239526417106,0.1088208731467044,2.766357504950967,2.568760733043806,83,81,0
1764940269982291500,4.24329150390625,0.0898290317460894,0.0054249476581811,-0.036371290063858,0.0970646987449259,2.776275434918235,2.578687167948356,83,81,0
1764940269992221700,4.2532216796875,0.0945747649684548,0.0356149187386035,-0.0004839110594242,0.101059600115522,2.786192389623201,2.588612626754287,84,82,0
1764940270002152400,4.26315234375,0.1479141409680247,0.0544850389033556,-0.0133824094686657,0.1581970336188257,2.796109831959318,2.5985385736095283,84,82,0
1764940270012082700,4.273082763671875,0.1840714960202574,0.0458475589394569,-0.0212443019501864,0.1908812056573232,2.8060270304798594,2.608464276440115,84,82,0
1764940270022013400,4.283013427734375,0.1680851145982742,0.048158173969388,-0.0212472976248711,0.1761342190658608,2.815944472815977,2.6183902232953566,84,83,0
1764940270031943700,4.292943603515625,0.1655316307231783,0.0659825844734907,-0.0627384879857301,0.1889194010640823,2.8258614275209433,2.628315682101288,85,83,0
1764940270041874400,4.30287451171875,0.1358946173503994,0.068507134515047,-0.0763962803296744,0.1702849557432611,2.8357791136726354,2.638241872981184,85,83,0
1764940270051804400,4.312804443359375,0.0574573327124118,0.0443605352520942,-0.0637041912127286,0.0965786008821051,2.8456958245620263,2.6481670877624612,85,84,0
1764940270061735400,4.3227353515625,0.0049205052673816,0.0126584060430526,-0.0511257916033267,0.0528988958552436,2.8556135107137184,2.658093278642357,86,84,0
1764940270071665400,4.33266552734375,0.0007642623707652,0.0061854106366634,-0.0183999453697353,0.0194268214416244,2.8655304654186855,2.668018737448289,86,84,0
1764940270081596400,4.342596435546875,0.1164484508633613,0.0346598099708557,0.0088658088270574,0.1218201407889944,2.875448151570377,2.677944928328185,86,85,0
1764940270091527400,4.35252734375,0.1817529899448156,-0.0108820440202951,0.0436774483587592,0.1872439257521374,2.8853658377220697,2.687871119208081,87,85,0
1764940270101457700,4.362457763671875,0.0709703097581863,0.0135316817462444,-0.0350219212815165,0.0802896397320556,2.8952830362426107,2.697796822038667,87,85,0
1764940270111388400,4.372388427734375,0.0650277679666876,0.0664770899921655,-0.1272024845898151,0.1575699406180569,2.9052004785787275,2.707722768893908,87,86,0
1764940270121318700,4.382318603515625,0.1230345512554049,0.054372226178646,-0.1432325590230524,0.196492762580541,2.9151174332836938,2.71764822769984,87,86,0
1764940270131249400,4.39224951171875,0.1438037830397486,0.0423977107465267,-0.1062844189193099,0.1837756012045793,2.925035119435386,2.727574418579736,88,86,0
1764940270141179600,4.4021796875,0.1730608571842312,0.087160981580615,-0.0583175297383219,0.2023561990012098,2.9349520741403534,2.737499877385668,88,86,0
