time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame,label
1764940497148159200,3.2501591796875,-1.0773752572402358,-5.0540071443766355,0.1144622820148244,5.168832293112979,1.229,0.892,37,27,0
1764940497158090200,3.26009033203125,-2.3164885981395837,-4.215255057555437,-0.7783782821401953,4.872408785771664,1.238950527421213,0.9019356222940076,37,27,0
1764940497168022300,3.270022216796875,-1.0660969073787332,-2.331097845989466,-0.2764670903187245,2.5781803341753515,1.248901788693212,0.9118719773395486,37,27,0
1764940497177953300,3.279953369140625,0.9639967153415084,-0.9697387661248444,-0.4408359608728438,1.4366695117921993,1.2588523161144247,0.921807599633556,38,28,0
1764940497187884000,3.289884033203125,1.563531757503748,1.1351783346503972,-0.6762773594506084,2.0470985504093093,1.2688023543017803,0.931742733426541,38,28,0
1764940497197815300,3.299815185546875,1.6771058219745754,2.589174781680107,-0.5668735664017498,3.1365356093107386,1.2787528817229932,0.9416783557205484,38,28,0
1764940497207746300,3.309746337890625,1.761576541557908,3.3655788411378857,-0.3823124602336436,3.817909855527243,1.2887034091442062,0.9516139780145558,39,29,0
1764940497217677000,3.319677001953125,1.849597354838252,3.9072868404924863,-0.4596058355335146,4.347313923903687,1.2986534473315623,0.9615491118075412,39,29,0
1764940497227609000,3.329609130859375,1.5010902066379783,3.547566224360466,-0.3633237186579033,3.869173303074835,1.3086049532204893,0.9714857111035932,39,29,0
1764940497237540400,3.339540283203125,0.4372665048882365,2.3070266500502825,-0.1190321472136303,2.3511151848452023,1.318555480641702,0.9814213333976006,40,29,0
1764940497247471000,3.34947119140625,-0.8148793360635638,0.9802420399606228,0.1609486868470907,1.2848374484919718,1.3285057634459865,0.9913567114410968,40,30,0
1764940497257402000,3.359402099609375,-1.2978531146377323,-0.1634539476662874,0.7207658319313078,1.4935338244118164,1.338456046250271,1.0012920894845936,40,30,0
1764940497267333400,3.36933349609375,-0.4408732972085475,-1.235240298858285,1.3464172390595075,1.8796348692636209,1.3484068182884126,1.0112279560291122,40,30,0
