time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame
1764952531370710000,2.1917099609375,2.8350968769356606,-6.902995427405834,-1.1847387035679071,7.555972867085214,1.0155,1.072,30,34
1764952531380641300,2.201641357421875,1.8939915000990033,-4.968665194916725,0.1025501825607381,5.318397706223874,1.0258758477379675,1.0819326130194853,31,34
1764952531390572000,2.211572021484375,1.4389783261179925,-2.2950158942610024,0.8619967688083648,2.842673918581593,1.036250930276613,1.0918644935273782,31,34
1764952531400503000,2.2215029296875,1.759515225113928,-0.9620943888515232,1.013930593746528,2.247125873065968,1.0466262678816989,1.101796618205802,31,35
1764952531410434300,2.231434326171875,2.374736204446852,-0.4704606262207031,0.669204352324456,2.5116806538062537,1.0570021156196665,1.1117292312252873,32,35
1764952531420365000,2.241364990234375,2.1846949863672256,0.0049187517017126,-0.1674653021994978,2.191109537430104,1.0673771981583118,1.1216611117331803,32,35
1764952531430296000,2.251296142578125,0.8594728032886981,0.7975847946524619,-0.9184916862294076,1.48945022807957,1.0777527908298385,1.1315934805821348,32,36
1764952531440226000,2.26122607421875,-0.7722190288580953,1.5552058277070522,-1.1965364741936326,2.1087168916524206,1.0881271081691624,1.141524628578436,33,36
1764952531450157000,2.271156982421875,-2.111759806276858,2.0704022522330283,-1.1343732288125905,3.1674749545505123,1.0985024457742485,1.1514567532568596,33,36
1764952531460088300,2.28108837890625,-2.840678184199333,2.245450191581249,-0.9793662069741635,3.7510874791747058,1.108878293512216,1.161389366276345,33,37
1764952531470019000,2.29101904296875,-2.89660611538738,2.2882705116540194,-0.7901123398799449,3.77502138163951,1.1192533760508614,1.171321246784238,34,37
1764952531479950000,2.3009501953125,-2.447550973027945,2.276995084401965,-0.4126728194449097,3.3683098485545186,1.129628968722388,1.1812536156331925,34,37
1764952531489881300,2.31088134765625,-1.8221765562102197,2.25201203431487,-0.1473898704987485,2.900622239904185,1.1400045613939152,1.1911859844821473,34,38
1764952531499812000,2.32081201171875,-1.2796927501775324,2.311691134729981,-0.1972271475283429,2.649609024925808,1.1503796439325606,1.2011178649900405,35,38
