time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame
1764953178059317500,19.0443173828125,-0.2155582289129495,-0.0836117646664381,0.0577495479914825,0.2383092267117325,18.127142433518877,18.20414243351888,544,546
1764953178069248800,19.054248779296874,-0.2278852110445499,-0.0934369931101798,0.0657987523391842,0.25493453454501636,18.137078823487936,18.214078823487938,544,546
1764953178079179800,19.0641796875,-0.2425993805736303,-0.0622848989993333,0.0438686692150775,0.25428001934239375,18.147014724930244,18.224014724930246,544,547
1764953178089111800,19.07411181640625,-0.2021621562451124,0.0169254158377647,0.0250043942692223,0.20440456661172032,18.15695184768944,18.233951847689443,545,547
1764953178099042600,19.08404248046875,0.0083475571066141,0.0943359877765178,0.0839520112051628,0.12655789380679214,18.166887504868367,18.24388750486837,545,547
1764953178108973800,19.093973876953125,0.2975269025474786,0.1391127026140689,0.1568837024305015,0.3639877715753502,18.176823894837426,18.25382389483743,545,548
1764953178118904600,19.103904541015623,0.4097784862428903,0.1445797358483076,0.1640525711465627,0.46447276982109414,18.18675955201635,18.263759552016353,546,548
1764953178128836600,19.113836669921874,0.3008458178371191,0.1458218448638916,-0.0184756500876043,0.3348336395820371,18.19669667477555,18.27369667477555,546,548
1764953178138767600,19.123767578125,0.0758642192795872,0.1869996584266424,-0.1744794918105006,0.26677208452353623,18.206632576217856,18.283632576217858,546,549
1764953178148698600,19.13369873046875,-0.0084001640766859,0.1443424199610948,-0.2093872486604377,0.2544569056998223,18.21656872192354,18.293568721923542,546,549
1764953178158630700,19.143630615234375,-0.0124316115498542,0.0495627800703048,-0.1655521985871717,0.17325860610968277,18.226505600419358,18.30350560041936,547,549
1764953178168561700,19.153561767578125,0.0154585581555962,-0.0182633864432573,-0.0865687421753536,0.08981461699772787,18.236441746125042,18.313441746125044,547,549
1764953178178492700,19.16349267578125,0.0752253368541598,0.018830957198143,0.0194092868090607,0.07993858059946077,18.246377647567343,18.323377647567344,547,550
1764953178188424700,19.1734248046875,0.1363812318235635,0.0622048195004463,0.0958133759858552,0.17790301565910152,18.25631477032654,18.33331477032654,548,550
1764953178198355700,19.183355712890624,0.0954904185086488,0.0363975935488939,0.1031923711881041,0.14523040423592726,18.266250671768844,18.343250671768846,548,550
1764953178208286700,19.19328662109375,0.0263473241776227,0.0135042092174291,0.0978620521439705,0.10224248827047412,18.276186573211152,18.353186573211154,548,551
1764953178218218800,19.20321875,-0.0475534860745072,-0.0411105935454368,0.0876710591277573,0.10787784549238633,18.28612369597035,18.36312369597035,549,551
1764953178228149800,19.213149658203125,-0.043702655865252,-0.0419943906426429,0.0569770475153345,0.08318554513067894,18.296059597412654,18.373059597412656,549,551
1764953178238080800,19.223080810546875,-0.0060673372149467,-0.0028039515048265,0.0685401234691962,0.06886525430210765,18.305995743118334,18.38299574311834,549,551
1764953178248011500,19.233011474609373,0.0161491707682609,0.0285831204056739,0.0736699789046309,0.08065392910724477,18.31593140029726,18.39293140029726,549,552
1764953178257943600,19.242943603515624,-0.0020306290447711,0.0152887545466423,0.0347073480401653,0.03797985621202521,18.325868523056457,18.40286852305646,550,552
1764953178267874800,19.252874755859377,-0.0502493010297417,0.0122264443665742,0.0041272085983771,0.05187978456625521,18.335804668762144,18.412804668762146,550,552
1764953178277805800,19.262805908203124,-0.1032151675418019,0.0187958858847618,-0.0127122459889855,0.10567997603595349,18.345740814467824,18.422740814467826,550,553
1764953178287737600,19.272737548828125,-0.1235042145937681,0.027381927922368,-0.0333505266037303,0.13082552741692044,18.355677448700266,18.432677448700268,551,553
1764953178297668600,19.282668701171875,-0.0576096006646752,0.0490665209859609,-0.0344133243964984,0.0831304184184569,18.36561359440595,18.44261359440595,551,553
1764953178307600000,19.292599853515625,0.0287538007974624,0.049666824966669,-0.0228787712842226,0.06178197745334519,18.37554974011163,18.452549740111632,551,554
1764953178317531600,19.30253173828125,0.0306111191019415,0.07999006703794,0.0024839805691502,0.0856832632249455,18.385486618607448,18.46248661860745,552,554
1764953178327462700,19.312462646484377,0.0565370029971003,0.1218377426862716,0.0703882172876037,0.1516422414227222,18.395422520049756,18.472422520049758,552,554
1764953178337393700,19.3223935546875,0.12150514973104,0.0978401965051889,0.0588551528795156,0.16673372329498187,18.40535842149206,18.482358421492062,552,554
1764953178347324700,19.33232470703125,0.1144119765996933,0.039413141977787,0.0344081184984184,0.12580705373154227,18.415294567197744,18.492294567197746,552,555
1764953178357256700,19.342256591796875,0.0566577067673206,-0.0080073653668165,0.0085808087400626,0.05786055577751491,18.425231445693562,18.502231445693564,553,555
1764953178367187700,19.352187744140625,-0.0704261198788881,-0.0344283393025398,0.0095660203851293,0.07897251201737876,18.435167591399242,18.512167591399248,553,555
1764953178377118500,19.362118408203123,-0.1857631023690104,-0.0777916802108287,-0.0069865892180241,0.20151498242236154,18.445103248578167,18.52210324857817,553,556
1764953178387050800,19.37205078125,-0.2467097385019064,-0.1319289285898208,0.0092627448559273,0.27992273168287546,18.455040615600744,18.532040615600746,554,556
1764953178396981800,19.381981689453124,-0.2455339727208018,-0.1775327419012785,0.0290571950576733,0.3043831907179913,18.46497651704305,18.54197651704305,554,556
1764953178406912800,19.391912841796874,-0.1602966526791453,-0.1346452018111944,0.0884501720077823,0.22726147970811525,18.474912662748732,18.551912662748734,554,557
1764953178416844500,19.401844482421875,-0.0018082184657454,-0.0327507614791393,0.0954344688040204,0.10091392306014507,18.484849296981174,18.561849296981176,555,557
1764953178426775800,19.41177587890625,0.1661889255881309,0.0572153406500816,0.0905160367627162,0.19770054907630272,18.494785686950237,18.57178568695024,555,557
1764953178436706800,19.421706787109375,0.2804232075333595,0.1580202321797609,0.0598552333001513,0.32739917234907406,18.504721588392538,18.581721588392544,555,557
1764953178446637600,19.431637451171873,0.3142687785118818,0.1952110219329595,0.0140013268182985,0.3702272888161182,18.514657245571463,18.591657245571465,555,558
1764953178456569600,19.441569580078124,0.2951850155964494,0.2001052237153053,-0.0097623923406004,0.3567514517069836,18.52459436833066,18.601594368330662,556,558
1764953178466500900,19.4515009765625,0.1974941644340753,0.181882753804326,-0.0205455882294569,0.26927198575539385,18.534530758299724,18.611530758299725,556,558
1764953178476431600,19.461431640625,0.0794388628959655,0.1567009662747383,-0.021548262465978,0.1770029756386693,18.544466415478652,18.621466415478654,556,559
1764953178486363600,19.47136376953125,-0.028644495204091,0.0717675976157188,-0.0256505923514254,0.08141896622414167,18.55440353823785,18.63140353823785,557,559
1764953178496294700,19.481294677734375,-0.0684124419689178,0.007894552642107,-0.0224123136830981,0.07242166790539369,18.564339439680154,18.641339439680156,557,559
1764953178506225700,19.4912255859375,-0.0713128395855426,-0.0224462250858545,-0.0269288138600066,0.07946392342607468,18.574275341122455,18.651275341122457,557,560
1764953178516157700,19.50115771484375,-0.0361813204497098,-0.016199439650774,-0.0009329517348669,0.03965324946865324,18.584212463881652,18.661212463881654,558,560
1764953178526088700,19.511088623046874,0.0371311685204505,-0.0030447745233774,0.0045993013558443,0.0375386187885779,18.594148365323957,18.67114836532396,558,560
1764953178536019700,19.521019775390624,0.0733399614989757,0.0222071556329727,0.0434008690402377,0.08806556164259768,18.60408451102964,18.681084511029642,558,560
1764953178545951500,19.530951416015625,0.0921165581613779,0.0484650479614734,0.0757363825156819,0.1287257580982459,18.614021145262083,18.691021145262084,558,561
1764953178555882800,19.5408828125,0.0312134689092636,0.0543430000841617,0.015866061244253,0.064646532767838,18.623957535231145,18.700957535231147,559,561
1764953178565813800,19.550813720703125,-0.0179769707173109,0.0594464607030153,0.0210587801822926,0.06557839117462638,18.633893436673446,18.71089343667345,559,561
1764953178575744500,19.56074462890625,0.0572469048321247,0.0663905807524919,0.0766860753227956,0.11647176256039474,18.64382933811575,18.720829338115752,559,562
1764953178585676500,19.570676513671874,0.2362853751212358,0.0277104292243719,0.1610363285979256,0.2872826926779285,18.65376621661157,18.73076621661157,560,562
1764953178595607800,19.58060791015625,0.2428974867373704,-0.0381090736418962,0.1611562651831656,0.2939776052099229,18.66370260658063,18.740702606580633,560,562
1764953178605538600,19.59053857421875,0.0673202628180384,-0.0412380193173885,0.0360812484755646,0.0868012011130405,18.67363826375956,18.750638263759562,560,563
1764953178615470600,19.600470703125,-0.0962631564468145,-0.0087549688637256,-0.1028387628443073,0.14113488552535966,18.683575386518758,18.76057538651876,561,563
1764953178625401900,19.61040185546875,-0.0693959000483155,0.0056055649220943,-0.1542143005581572,0.16920184336541153,18.69351153222444,18.770511532224443,561,563
1764953178635332600,19.62033251953125,0.1108437627241015,-0.0103349315315485,-0.1532439576886594,0.18941188218451963,18.703447189403363,18.780447189403365,561,563
1764953178645264600,19.6302646484375,0.2627817523807287,0.0303261646807193,-0.0945553478819318,0.280917495826803,18.71338431216256,18.790384312162562,561,564
1764953178655195600,19.640195556640624,0.2830240376815199,0.1094417869716882,-0.0105834081335924,0.3036315516688425,18.723320213604865,18.800320213604866,562,564
1764953178665126700,19.650126708984377,0.1969248401135206,0.127765963691473,0.0433590026598889,0.2387122477867583,18.733256359310552,18.810256359310554,562,564
1764953178675057700,19.6600576171875,0.0358145329639315,0.0877881735682487,0.0590060417254455,0.11167433523410163,18.743192260752856,18.820192260752858,562,565
1764953178684989700,19.66998974609375,-0.0920624898865818,0.0068640405505895,0.045868921387894,0.10308528045305941,18.753129383512054,18.830129383512055,563,565
1764953178694920400,19.67992041015625,-0.1128138937532901,-0.0652414107173681,0.0340988972856197,0.13470765045930458,18.763065040690975,18.84006504069098,563,565
1764953178704851700,19.689851806640625,-0.0342518136918544,-0.0882797564774751,0.0195960780854336,0.09669802697694624,18.773001430660038,18.85000143066004,563,566
1764953178714783700,19.69978369140625,0.0821919609963893,-0.0617249270290136,0.0553751470103394,0.11675569354676342,18.782938309155856,18.859938309155858,563,566
1764953178724714500,19.709714599609377,0.1590840620189905,-0.0202817405283451,0.0854577852587681,0.1817198966779776,18.792874210598164,18.869874210598166,564,566
1764953178734645500,19.7196455078125,0.1239569267973303,-0.0019154782325029,0.0565490770273841,0.13625999732330438,18.80281011204047,18.87981011204047,564,566
1764953178744577500,19.72957763671875,0.0485769839033484,0.0033691841721534,0.009968801632896,0.04970363943543862,18.812747234799666,18.889747234799668,564,567
1764953178754508500,19.739508544921875,-0.0480602665528655,0.0088379709720611,-0.0479315712724346,0.06844950311492375,18.82268313624197,18.899683136241972,565,567
1764953178764439600,19.749439453125,-0.0708452220737934,0.0277425779283046,-0.0886270812109578,0.1168052038428377,18.83261903768427,18.909619037684273,565,567
