time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame
1764952895180400000,2.251400146484375,3.3056431356132028,-2.093079947987199,-0.1743910280757583,3.9164617244862874,0.94,1.0755,28,32
1764952895190331100,2.2613310546875,2.7235002500176426,-1.0049836825072764,-0.3057180087170563,2.9190596627691545,0.9498787195709175,1.085369909511548,28,33
1764952895200263200,2.27126318359375,1.4451615447975694,0.1723661529183387,-0.4707963609810918,1.5296572147859153,0.9597586534299547,1.095241032228287,29,33
1764952895210194400,2.2811943359375,0.1597742362402379,1.0793372049629688,-0.8399791443981229,1.376975515979579,0.9696376158584967,1.1051111843808739,29,33
1764952895220126200,2.291126220703125,-0.7062463812567293,1.479301568678021,-1.1289522997424006,1.9903895038974495,0.97951730685991,1.1149820644565747,29,33
1764952895230057200,2.30105712890625,-1.1553440475836396,1.4162562067002058,-1.1139581442281603,2.1404448739446784,0.9893960264308275,1.1248519739681226,30,34
1764952895239989200,2.3109892578125,-1.3818249447882174,1.1461837127894163,-1.0515645972225816,2.080616587368894,0.9992759602898652,1.134723096684862,30,34
1764952895249920300,2.320920166015625,-1.3891872902497648,0.7421510767221451,-0.7430917185731232,1.7414978754748112,1.0091546798607827,1.1445930061964102,30,34
1764952895259852300,2.330852294921875,-0.995868648159504,0.3220540255606174,-0.328146278021112,1.0968833755445224,1.0190346137198205,1.1544641289131496,31,35
1764952895269783300,2.340783203125,-0.3697720545470714,-0.0347691155642271,0.0701602354843169,0.377971853931342,1.0289133332907379,1.1643340384246978,31,35
1764952895279715300,2.35071533203125,0.0673483198687434,-0.3569926524728536,0.322886348198913,0.48604026989743954,1.0387932671497757,1.1742051611414372,31,35
1764952895289646000,2.36064599609375,0.3734659406289458,-0.4406850811600685,0.5725124490715563,0.813296166171236,1.048671743863069,1.184074828011947,31,36
1764952895299578000,2.370578125,0.4338391607880592,-0.2109539499878883,0.6987586558498442,0.849106380598957,1.058551677722107,1.1939459507286865,32,36
1764952895309509400,2.38050927734375,0.3722679630160331,0.0399497330725193,0.7312349112365394,0.8215131848435434,1.0684306401506485,1.2038161028812728,32,36
1764952895319441400,2.39044140625,0.2928933975279331,0.0943845030933618,0.6235360224094242,0.6953359964663146,1.0783105740096857,1.213687225598012,32,36
1764952895329372200,2.4003720703125,0.2600314307592809,-0.0299988324224948,0.4299376963701098,0.5033514653693465,1.0881890507229797,1.2235568924685223,33,37
1764952895339304200,2.41030419921875,0.2912054444409906,-0.2988841623753309,0.3398444607298821,0.5381696859538471,1.0980689845820168,1.2334280151852612,33,37
1764952895349235200,2.420235107421875,0.2591886963248253,-0.6050087973982096,0.1864385539451614,0.6840860761840962,1.1079477041529344,1.2432979246968094,33,37
1764952895359167200,2.430167236328125,0.2064427561737596,-0.8971873246550559,-0.0954018999749794,0.9255621154828838,1.117827638011972,1.2531690474135488,34,38
1764952895369098200,2.44009814453125,0.207574098291248,-1.1392775866627691,-0.3501825705992057,1.2098215812693356,1.1277063575828896,1.2630389569250968,34,38
1764952895379030300,2.4500302734375,0.2022957194969057,-1.209681494709849,-0.5649914789821953,1.3503585627872006,1.1375862914419272,1.2729100796418362,34,38
1764952895388961800,2.4599619140625,0.2180300258539617,-1.0751444294482468,-0.7866529932063072,1.3499242823462054,1.1474657395857168,1.2827807170764993,34,38
1764952895398893600,2.4698935546875,0.1389874687992036,-0.7246633508265018,-0.9963075510334224,1.2397916053758868,1.157345187729506,1.2926513545111618,35,39
1764952895408824600,2.479824462890625,-0.0527075078368186,-0.2728302681863307,-1.1577090231493117,1.1905900297341343,1.167223907300424,1.3025212640227102,35,39
1764952895418756600,2.489756591796875,-0.2028760036028921,0.1325455991834402,-1.2469906501457095,1.2703199164980439,1.1771038411594614,1.3123923867394494,35,39
1764952895428688000,2.49968798828125,-0.3347743909239769,0.4555196621984243,-1.2908617944456635,1.4092183038221455,1.186983046445627,1.3222627815330739,36,40
1764952895438619600,2.50961962890625,-0.484145306571573,0.6973609178811311,-1.2318573784217235,1.4960553226519857,1.1968624945894166,1.3321334189677367,36,40
1764952895448551700,2.5195517578125,-0.5134557183384895,0.8885176959872245,-1.0568711061328648,1.4731181234902535,1.2067424284484543,1.3420045416844764,36,40
1764952895458482700,2.529482666015625,-0.3667303487636149,0.9748691147506237,-0.7922443104073404,1.3086298128087062,1.2166211480193718,1.3518744511960243,36,41
1764952895468414700,2.539414794921875,-0.2096120338596403,1.0005658660650252,-0.5891197388708591,1.1798861486603265,1.226501081878409,1.3617455739127635,37,41
1764952895478345700,2.549345703125,-0.1611059232354164,0.920949308514595,-0.3965294573629275,1.0155483040759727,1.236379801449327,1.371615483424312,37,41
1764952895488277800,2.55927783203125,-0.1534066009044647,0.763673172700405,-0.1960376637491397,0.8032191889587705,1.2462597353083642,1.381486606141051,37,41
1764952895498208800,2.569208740234375,-0.1235283261217176,0.6814145762085915,0.1618832094845362,0.7111900206955817,1.2561384548792818,1.391356515652599,38,42
1764952895508140800,2.579140869140625,-0.0550165154315531,0.6150140585839748,0.4199867957200854,0.7467650352054439,1.2660183887383196,1.4012276383693385,38,42
1764952895518071600,2.589071533203125,0.0218117265745997,0.5190805724829435,0.5717513285059481,0.7725412440728987,1.275896865451613,1.4110973052398483,38,42
1764952895528003600,2.599003662109375,0.1079775596380233,0.4234843555122614,0.7243658291846513,0.8459929120503231,1.2857767993106508,1.4209684279565877,39,43
1764952895537934800,2.608934814453125,0.1770188010297715,0.3342190951287746,0.8268867308519781,0.909274284869965,1.2956557617391922,1.430838580109174,39,43
