time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame
1764940757562685400,2.762685546875,-1.361008366730809,-4.378218591356277,-0.7051030564405024,4.638783475029929,1.002,0.741,30,22
1764940757572616700,2.77261669921875,-0.9215110340505838,-2.7003672117114066,-0.824953570832312,2.9701370436382217,1.0119336037074949,0.7509419285377547,30,23
1764940757582546400,2.78254638671875,0.4944318689167499,0.140992525011301,0.1743291966196149,0.5428926541256686,1.021865742209663,0.7608823906422711,31,23
1764940757592477400,2.7924775390625,1.357666362826526,1.2419868505090474,0.1717931022707372,1.8480536138261234,1.0317993459171575,0.7708243191800254,31,23
1764940757602408400,2.802408447265625,1.7463789724260568,2.107206673017144,-0.4508347923178225,2.773699963605315,1.0417327054237646,0.7807660033122403,31,23
1764940757612339500,2.81233935546875,1.923966367124021,2.8842250649809835,-0.7824929509174078,3.5542504168283355,1.0516660649303713,0.790707687444455,32,24
1764940757622270500,2.8222705078125,2.0441315004229543,3.2355162909418342,-0.8293773055586964,3.915980844558258,1.0615996686378657,0.8006496159822091,32,24
1764940757632201500,2.832201416015625,2.0827835949003695,2.7955606931000947,-0.8156001246187835,3.5802724275214817,1.0715330281444724,0.8105913001144236,32,24
1764940757642132500,2.842132568359375,1.771018908163905,1.717752597400546,-0.8457427494261414,2.6081531314624304,1.0814666318519666,0.8205332286521778,32,25
1764940757652063500,2.8520634765625,1.0832027943499385,0.7469529240459203,-0.8672036167364567,1.5758518576658966,1.0913999913585735,0.8304749127843924,33,25
1764940757661994500,2.861994384765625,0.2569232356108725,0.241855868729949,-0.8202521151430905,0.8929262806260055,1.10133335086518,0.840416596916607,33,25
1764940757671925500,2.871925537109375,-1.3506547304987906,0.0037169746965169,-0.605750628741458,1.480275596346953,1.1112669545726743,0.8503585254543611,33,26
1764940757681856500,2.8818564453125,-3.78461966124475,0.0467488916933536,0.5012908679660409,3.8179607087371954,1.1212003140792814,0.8603002095865762,34,26
1764940757691786500,2.891786376953125,-4.193605535805225,0.0007025953114032,1.8475177720852196,4.582537485034589,1.1311326967823374,0.8702409160966323,34,26
1764940757701717500,2.901717529296875,-2.4870477016359565,-0.7278121702462435,1.9996941005423663,3.2732084139442117,1.1410663004898318,0.8801828446343865,34,26
1764940757711648500,2.9116484375,-0.7325625796437263,-1.7221955482840536,1.988748197505623,2.7308835260233173,1.1509996599964385,0.8901245287666011,35,27
1764940757721579500,2.92157958984375,0.3647854983061552,-2.523802438059449,1.402063722957671,2.910056681469145,1.1609332637039333,0.9000664573043556,35,27
1764940757731510500,2.931510498046875,1.1654071764364835,-2.6520687524884936,0.2236211238592862,2.905451593444919,1.17086662321054,0.9100081414365702,35,27
1764940757741441500,2.941441650390625,1.5380737833812832,-1.6033312684506178,-0.4192092354763299,2.260990602064708,1.1808002269180344,0.9199500699743244,35,28
1764940757751372500,2.95137255859375,1.4984861616194247,-0.4132674974024296,-0.8065513604402542,1.751221259008184,1.190733586424641,0.929891754106539,36,28
1764940757761303600,2.961303466796875,1.1997422844976189,0.3561187922477722,-1.1350229248929768,1.6895204004202453,1.2006669459312478,0.9398334382387535,36,28
1764940757771234600,2.971234619140625,0.7889844318285584,0.7789069821894168,-1.1879730823792516,1.6249530962550636,1.2106005496387422,0.9497753667765076,36,28
1764940757781165600,2.98116552734375,0.2898021535143256,0.9918933147877456,-1.0726001517929136,1.489398778611136,1.2205339091453489,0.9597170509087223,37,29
1764940757791096600,2.9910966796875,-0.379653689353168,0.8302350183665752,-1.0337084033407271,1.3791229722903082,1.2304675128528433,0.9696589794464764,37,29
1764940757801026600,3.001026611328125,-1.2705620798692103,0.6118050334095955,-0.7353929076988249,1.5904201100340192,1.2403998955558995,0.979599685956533,37,29
1764940757810957300,3.010957275390625,-1.616945075522363,0.6476403169006109,-0.1412508836865425,1.7475414643073204,1.2503330108616186,0.9895411256832081,38,30
1764940757820888600,3.020888671875,-1.132073354372382,0.6153109957039355,0.1922670043703168,1.3027525866731722,1.2602668587700006,0.9994832986265018,38,30
1764940757830819600,3.030819580078125,-0.377335475538671,0.3207283299148082,0.1052420702595263,0.5062851134118482,1.2702002182766072,1.0094249827587163,38,30
1764940757840750300,3.040750244140625,0.1504167714387178,0.0745873312115669,0.077083385811001,0.18474394029412464,1.2801333335823268,1.0193664224853918,38,31
1764940757850681600,3.050681640625,0.3352838017508387,0.0171036950141191,0.0387857307944446,0.33795280293687585,1.2900671814907088,1.0293085954286856,39,31
1764940757860612600,3.060612548828125,0.2515998486310243,-0.0498947885036468,-0.0165094554480165,0.25703022365116523,1.3000005409973154,1.0392502795609002,39,31
1764940757870543400,3.07054345703125,-0.0068628715068101,-0.1324625970751047,-0.1090808447048067,0.17173255169220156,1.309933900503922,1.0491919636931146,39,31
1764940757880475000,3.080474853515625,-0.3604863398075104,-0.1779799011468887,-0.1691989941243082,0.43618292723666957,1.3198677484123043,1.0591341366364084,40,32
1764940757890405600,3.090405517578125,-0.6277250715970992,-0.1875882719695568,-0.1405704271417111,0.6700657954849739,1.3298008637180232,1.0690755763630833,40,32
1764940757900336600,3.100336669921875,-0.5694029387488961,0.003610591712594,-0.1108103719111531,0.5800962692101047,1.3397344674255176,1.0790175049008375,40,32
1764940757910267000,3.110266845703125,-0.3484372978344559,0.1654255400002002,-0.1209668781358748,0.4042364968832907,1.3496670943294617,1.0889584558164338,40,33
1764940757920197600,3.12019775390625,-0.2082850230395793,0.1044020392388105,-0.1378002317760139,0.2706867940948419,1.3596004538360682,1.0989001399486482,41,33
