thr,f1,precision,recall,pos_rate
0.7000000000000002,0.40514469453376206,0.25609756097560976,0.9692307692307692,0.8541666666666666
0.7100000000000002,0.40514469453376206,0.25609756097560976,0.9692307692307692,0.8541666666666666
0.7200000000000002,0.40514469453376206,0.25609756097560976,0.9692307692307692,0.8541666666666666
0.7300000000000002,0.40514469453376206,0.25609756097560976,0.9692307692307692,0.8541666666666666
0.7400000000000002,0.40514469453376206,0.25609756097560976,0.9692307692307692,0.8541666666666666
0.7500000000000002,0.4,0.2530612244897959,0.9538461538461539,0.8506944444444444
0.7600000000000002,0.40129449838187703,0.2540983606557377,0.9538461538461539,0.8472222222222222
0.7700000000000002,0.3961038961038961,0.25102880658436216,0.9384615384615385,0.84375
0.7800000000000001,0.3973941368078176,0.25206611570247933,0.9384615384615385,0.8402777777777778
0.7900000000000001,0.4,0.25416666666666665,0.9384615384615385,0.8333333333333334
0.8000000000000002,0.39603960396039606,0.25210084033613445,0.9230769230769231,0.8263888888888888
0.8100000000000002,0.3973509933774834,0.25316455696202533,0.9230769230769231,0.8229166666666666
0.8200000000000002,0.3973509933774834,0.25316455696202533,0.9230769230769231,0.8229166666666666
0.8300000000000002,0.3973509933774834,0.25316455696202533,0.9230769230769231,0.8229166666666666
0.8400000000000002,0.4,0.2553191489361702,0.9230769230769231,0.8159722222222222
0.8500000000000002,0.4013377926421405,0.2564102564102564,0.9230769230769231,0.8125
0.8600000000000002,0.4013377926421405,0.2564102564102564,0.9230769230769231,0.8125
0.8700000000000002,0.39730639730639733,0.2543103448275862,0.9076923076923077,0.8055555555555556
0.8800000000000002,0.39864864864864863,0.2554112554112554,0.9076923076923077,0.8020833333333334
0.8900000000000002,0.3877551020408163,0.24890829694323144,0.8769230769230769,0.7951388888888888
0.9000000000000002,0.3806228373702422,0.24553571428571427,0.8461538461538461,0.7777777777777778
0.9100000000000003,0.3832752613240418,0.24774774774774774,0.8461538461538461,0.7708333333333334
0.9200000000000003,0.38596491228070173,0.25,0.8461538461538461,0.7638888888888888
0.9300000000000002,0.3829787234042553,0.2488479262672811,0.8307692307692308,0.7534722222222222
0.9400000000000002,0.38848920863309355,0.2535211267605634,0.8307692307692308,0.7395833333333334
0.9500000000000002,0.3781818181818182,0.24761904761904763,0.8,0.7291666666666666
0.9600000000000002,0.3763837638376384,0.24757281553398058,0.7846153846153846,0.7152777777777778
0.9700000000000002,0.35877862595419846,0.23857868020304568,0.7230769230769231,0.6840277777777778
0.9800000000000002,0.36065573770491804,0.24581005586592178,0.676923076923077,0.6215277777777778
0.9900000000000002,0.3018867924528302,0.21768707482993196,0.49230769230769234,0.5104166666666666
